CardName	CardNumber	Image	ImageURL	FileName
Extratron Gallexyz	226	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20226%20-%20Extratron%20Gallexyz.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20226%20-%20Extratron%20Gallexyz.jpg	Area 54 Cards - 226 - Extratron Gallexyz.jpg
Extratron Gallexyz	227	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20227%20-%20Extratron%20Gallexyz.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20227%20-%20Extratron%20Gallexyz.jpg	Area 54 Cards - 227 - Extratron Gallexyz.jpg
Extratron Gallexyz	228	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20228%20-%20Extratron%20Gallexyz.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20228%20-%20Extratron%20Gallexyz.jpg	Area 54 Cards - 228 - Extratron Gallexyz.jpg
Fetal Fraxulus	229	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20229%20-%20Fetal%20Fraxulus.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20229%20-%20Fetal%20Fraxulus.jpg	Area 54 Cards - 229 - Fetal Fraxulus.jpg
Triclopsian	23	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%2023%20-%20Triclopsian.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%2023%20-%20Triclopsian.jpg	Area 54 Cards - 23 - Triclopsian.jpg
Fetal Fraxulus	230	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20230%20-%20Fetal%20Fraxulus.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20230%20-%20Fetal%20Fraxulus.jpg	Area 54 Cards - 230 - Fetal Fraxulus.jpg
Fetal Fraxulus	231	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20231%20-%20Fetal%20Fraxulus.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20231%20-%20Fetal%20Fraxulus.jpg	Area 54 Cards - 231 - Fetal Fraxulus.jpg
Fetal Fraxulus	232	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20232%20-%20Fetal%20Fraxulus.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20232%20-%20Fetal%20Fraxulus.jpg	Area 54 Cards - 232 - Fetal Fraxulus.jpg
Fetal Fraxulus	233	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20233%20-%20Fetal%20Fraxulus.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20233%20-%20Fetal%20Fraxulus.jpg	Area 54 Cards - 233 - Fetal Fraxulus.jpg
Fetal Fraxulus	234	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20234%20-%20Fetal%20Fraxulus.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20234%20-%20Fetal%20Fraxulus.jpg	Area 54 Cards - 234 - Fetal Fraxulus.jpg
Fetal Fraxulus	235	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20235%20-%20Fetal%20Fraxulus.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20235%20-%20Fetal%20Fraxulus.jpg	Area 54 Cards - 235 - Fetal Fraxulus.jpg
Fetal Fraxulus	236	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20236%20-%20Fetal%20Fraxulus.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20236%20-%20Fetal%20Fraxulus.jpg	Area 54 Cards - 236 - Fetal Fraxulus.jpg
Fetal Fraxulus	237	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20237%20-%20Fetal%20Fraxulus.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20237%20-%20Fetal%20Fraxulus.jpg	Area 54 Cards - 237 - Fetal Fraxulus.jpg
Mystical Visitor	238	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20238%20-%20Mystical%20Visitor.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20238%20-%20Mystical%20Visitor.jpg	Area 54 Cards - 238 - Mystical Visitor.jpg
Mystical Visitor	239	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20239%20-%20Mystical%20Visitor.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20239%20-%20Mystical%20Visitor.jpg	Area 54 Cards - 239 - Mystical Visitor.jpg
Snailien King	24	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%2024%20-%20Snailien%20King.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%2024%20-%20Snailien%20King.jpg	Area 54 Cards - 24 - Snailien King.jpg
Mystical Visitor	240	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20240%20-%20Mystical%20Visitor.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20240%20-%20Mystical%20Visitor.jpg	Area 54 Cards - 240 - Mystical Visitor.jpg
Mystical Visitor	241	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20241%20-%20Mystical%20Visitor.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20241%20-%20Mystical%20Visitor.jpg	Area 54 Cards - 241 - Mystical Visitor.jpg
Mystical Visitor	242	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20242%20-%20Mystical%20Visitor.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20242%20-%20Mystical%20Visitor.jpg	Area 54 Cards - 242 - Mystical Visitor.jpg
Mystical Visitor	243	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20243%20-%20Mystical%20Visitor.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20243%20-%20Mystical%20Visitor.jpg	Area 54 Cards - 243 - Mystical Visitor.jpg
Mystical Visitor	244	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20244%20-%20Mystical%20Visitor.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20244%20-%20Mystical%20Visitor.jpg	Area 54 Cards - 244 - Mystical Visitor.jpg
Mystical Visitor	245	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20245%20-%20Mystical%20Visitor.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20245%20-%20Mystical%20Visitor.jpg	Area 54 Cards - 245 - Mystical Visitor.jpg
Mystical Visitor	246	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20246%20-%20Mystical%20Visitor.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20246%20-%20Mystical%20Visitor.jpg	Area 54 Cards - 246 - Mystical Visitor.jpg
Fetal Deceit Phil	247	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20247%20-%20Fetal%20Deceit%20Phil.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20247%20-%20Fetal%20Deceit%20Phil.jpg	Area 54 Cards - 247 - Fetal Deceit Phil.jpg
Fetal Deceit Phil	248	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20248%20-%20Fetal%20Deceit%20Phil.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20248%20-%20Fetal%20Deceit%20Phil.jpg	Area 54 Cards - 248 - Fetal Deceit Phil.jpg
Fetal Deceit Phil	249	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20249%20-%20Fetal%20Deceit%20Phil.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20249%20-%20Fetal%20Deceit%20Phil.jpg	Area 54 Cards - 249 - Fetal Deceit Phil.jpg
Grinnie Martian	25	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%2025%20-%20Grinnie%20Martian.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%2025%20-%20Grinnie%20Martian.jpg	Area 54 Cards - 25 - Grinnie Martian.jpg
Fetal Deceit Phil	250	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20250%20-%20Fetal%20Deceit%20Phil.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20250%20-%20Fetal%20Deceit%20Phil.jpg	Area 54 Cards - 250 - Fetal Deceit Phil.jpg
Fetal Deceit Phil	251	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20251%20-%20Fetal%20Deceit%20Phil.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20251%20-%20Fetal%20Deceit%20Phil.jpg	Area 54 Cards - 251 - Fetal Deceit Phil.jpg
Fetal Deceit Phil	252	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20252%20-%20Fetal%20Deceit%20Phil.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20252%20-%20Fetal%20Deceit%20Phil.jpg	Area 54 Cards - 252 - Fetal Deceit Phil.jpg
Fetal Deceit Phil	253	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20253%20-%20Fetal%20Deceit%20Phil.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20253%20-%20Fetal%20Deceit%20Phil.jpg	Area 54 Cards - 253 - Fetal Deceit Phil.jpg
Fetal Deceit Phil	254	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20254%20-%20Fetal%20Deceit%20Phil.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20254%20-%20Fetal%20Deceit%20Phil.jpg	Area 54 Cards - 254 - Fetal Deceit Phil.jpg
Fetal Deceit Phil	255	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20255%20-%20Fetal%20Deceit%20Phil.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20255%20-%20Fetal%20Deceit%20Phil.jpg	Area 54 Cards - 255 - Fetal Deceit Phil.jpg
Astral Galexic	256	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20256%20-%20Astral%20Galexic.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20256%20-%20Astral%20Galexic.jpg	Area 54 Cards - 256 - Astral Galexic.jpg
Galexic	257	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20257%20-%20Galexic.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20257%20-%20Galexic.jpg	Area 54 Cards - 257 - Galexic.jpg
Astral Galexic	258	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20258%20-%20Astral%20Galexic.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20258%20-%20Astral%20Galexic.jpg	Area 54 Cards - 258 - Astral Galexic.jpg
Astral Galexic	259	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20259%20-%20Astral%20Galexic.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20259%20-%20Astral%20Galexic.jpg	Area 54 Cards - 259 - Astral Galexic.jpg
Grinnie Martian	26	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%2026%20-%20Grinnie%20Martian.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%2026%20-%20Grinnie%20Martian.jpg	Area 54 Cards - 26 - Grinnie Martian.jpg
Astral Galexic	260	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20260%20-%20Astral%20Galexic.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20260%20-%20Astral%20Galexic.jpg	Area 54 Cards - 260 - Astral Galexic.jpg
Astral Galexic	261	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20261%20-%20Astral%20Galexic.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20261%20-%20Astral%20Galexic.jpg	Area 54 Cards - 261 - Astral Galexic.jpg
Astral Galexic	262	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20262%20-%20Astral%20Galexic.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20262%20-%20Astral%20Galexic.jpg	Area 54 Cards - 262 - Astral Galexic.jpg
Astral Galexic	263	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20263%20-%20Astral%20Galexic.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20263%20-%20Astral%20Galexic.jpg	Area 54 Cards - 263 - Astral Galexic.jpg
Astral Galexic	264	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20264%20-%20Astral%20Galexic.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20264%20-%20Astral%20Galexic.jpg	Area 54 Cards - 264 - Astral Galexic.jpg
Elexacon Angel	265	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20265%20-%20Elexacon%20Angel.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20265%20-%20Elexacon%20Angel.jpg	Area 54 Cards - 265 - Elexacon Angel.jpg
Elexacon Angel	266	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20266%20-%20Elexacon%20Angel.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20266%20-%20Elexacon%20Angel.jpg	Area 54 Cards - 266 - Elexacon Angel.jpg
Elexacon Angel	267	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20267%20-%20Elexacon%20Angel.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20267%20-%20Elexacon%20Angel.jpg	Area 54 Cards - 267 - Elexacon Angel.jpg
Elexacon Angel	268	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20268%20-%20Elexacon%20Angel.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20268%20-%20Elexacon%20Angel.jpg	Area 54 Cards - 268 - Elexacon Angel.jpg
Elexacon Angel	269	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20269%20-%20Elexacon%20Angel.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20269%20-%20Elexacon%20Angel.jpg	Area 54 Cards - 269 - Elexacon Angel.jpg
Grinnie Martian	27	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%2027%20-%20Grinnie%20Martian.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%2027%20-%20Grinnie%20Martian.jpg	Area 54 Cards - 27 - Grinnie Martian.jpg
Elexacon Angel	270	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20270%20-%20Elexacon%20Angel.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20270%20-%20Elexacon%20Angel.jpg	Area 54 Cards - 270 - Elexacon Angel.jpg
Elexacon Angel	271	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20271%20-%20Elexacon%20Angel.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20271%20-%20Elexacon%20Angel.jpg	Area 54 Cards - 271 - Elexacon Angel.jpg
Elexacon Angel	272	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20272%20-%20Elexacon%20Angel.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20272%20-%20Elexacon%20Angel.jpg	Area 54 Cards - 272 - Elexacon Angel.jpg
Elexacon Angel	273	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20273%20-%20Elexacon%20Angel.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20273%20-%20Elexacon%20Angel.jpg	Area 54 Cards - 273 - Elexacon Angel.jpg
Vulcan Vortex	274	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20274%20-%20Vulcan%20Vortex.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20274%20-%20Vulcan%20Vortex.jpg	Area 54 Cards - 274 - Vulcan Vortex.jpg
Vulcan Vortex	275	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20275%20-%20Vulcan%20Vortex.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20275%20-%20Vulcan%20Vortex.jpg	Area 54 Cards - 275 - Vulcan Vortex.jpg
Vulcan Vortex	276	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20276%20-%20Vulcan%20Vortex.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20276%20-%20Vulcan%20Vortex.jpg	Area 54 Cards - 276 - Vulcan Vortex.jpg
Vulcan Vortex	277	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20277%20-%20Vulcan%20Vortex.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20277%20-%20Vulcan%20Vortex.jpg	Area 54 Cards - 277 - Vulcan Vortex.jpg
Vulcan Vortex	278	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20278%20-%20Vulcan%20Vortex.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20278%20-%20Vulcan%20Vortex.jpg	Area 54 Cards - 278 - Vulcan Vortex.jpg
Vulcan Vortex	279	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20279%20-%20Vulcan%20Vortex.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20279%20-%20Vulcan%20Vortex.jpg	Area 54 Cards - 279 - Vulcan Vortex.jpg
Grinnie Martian	28	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%2028%20-%20Grinnie%20Martian.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%2028%20-%20Grinnie%20Martian.jpg	Area 54 Cards - 28 - Grinnie Martian.jpg
Vulcan Vortex	280	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20280%20-%20Vulcan%20Vortex.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20280%20-%20Vulcan%20Vortex.jpg	Area 54 Cards - 280 - Vulcan Vortex.jpg
Vulcan Vortex	281	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20281%20-%20Vulcan%20Vortex.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20281%20-%20Vulcan%20Vortex.jpg	Area 54 Cards - 281 - Vulcan Vortex.jpg
Vulcan Vortex	282	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20282%20-%20Vulcan%20Vortex.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20282%20-%20Vulcan%20Vortex.jpg	Area 54 Cards - 282 - Vulcan Vortex.jpg
Otherworld Overlord	283	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20283%20-%20Otherworld%20Overlord.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20283%20-%20Otherworld%20Overlord.jpg	Area 54 Cards - 283 - Otherworld Overlord.jpg
Otherworld Overlord	284	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20284%20-%20Otherworld%20Overlord.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20284%20-%20Otherworld%20Overlord.jpg	Area 54 Cards - 284 - Otherworld Overlord.jpg
Otherworld Overlord	285	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20285%20-%20Otherworld%20Overlord.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20285%20-%20Otherworld%20Overlord.jpg	Area 54 Cards - 285 - Otherworld Overlord.jpg
Otherworld Overlord	286	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20286%20-%20Otherworld%20Overlord.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20286%20-%20Otherworld%20Overlord.jpg	Area 54 Cards - 286 - Otherworld Overlord.jpg
Otherworld Overlord	287	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20287%20-%20Otherworld%20Overlord.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20287%20-%20Otherworld%20Overlord.jpg	Area 54 Cards - 287 - Otherworld Overlord.jpg
Otherworld Overlord	288	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20288%20-%20Otherworld%20Overlord.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20288%20-%20Otherworld%20Overlord.jpg	Area 54 Cards - 288 - Otherworld Overlord.jpg
Otherworld Overlord	289	=IMAGE("https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20289%20-%20Otherworld%20Overlord.jpg",4,160,110)	https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20289%20-%20Otherworld%20Overlord.jpg	Area 54 Cards - 289 - Otherworld Overlord.jpg
